scene,allocator,cam,camera_name,continuous_w16_no_t_cycles,continuous_w16_tile_tstop_cycles,continuous_w16_no_t_fps,continuous_w16_tile_tstop_fps,t_speedup,n_kvp_raw,n_kvp_retained,n_kvp_tstopped,t_stopped_fraction,producer_cycles_raw,producer_cycles_retained,no_t_core_cycles,with_t_core_cycles,no_t_core_imbalance,with_t_core_imbalance
lego,baseline_aabb,97,r_97,828124,771912,483.0194511932996,518.1937837473702,1.072821772430018,205129,191077,14052,0.06850323454996612,597468,550097,"[828124, 828088, 828110, 828072]","[771910, 771878, 771912, 771862]",6.279446225298078e-05,6.477602716965684e-05
lego,baseline_aabb,98,r_98,818764,752232,488.54126463791766,531.7508428250859,1.0884461176870965,202840,186207,16633,0.08200059159929009,594257,537577,"[818764, 818740, 818760, 818756]","[752206, 752230, 752224, 752232]",2.931279808978266e-05,3.456421832355565e-05
lego,baseline_aabb,99,r_99,815650,736686,490.40642432415865,542.972175390872,1.107188137143912,202092,182352,19740,0.09767828513746214,600619,536540,"[815650, 815634, 815632, 815626]","[736684, 736664, 736668, 736686]",2.942490855290139e-05,2.986389529718309e-05
lego,baseline_aabb,100,r_100,815420,738470,490.5447499448137,541.6604601405609,1.1042019310195403,202017,182779,19238,0.09522960938930881,598594,532716,"[815390, 815374, 815420, 815368]","[738470, 738416, 738440, 738418]",6.377332018621809e-05,7.312752899371104e-05
lego,baseline_aabb,101,r_101,815436,738212,490.535124767609,541.8497667336754,1.1046095159656033,202063,182756,19307,0.0955494078579453,598213,537526,"[815426, 815436, 815394, 815402]","[738198, 738164, 738212, 738172]",5.150754616210529e-05,6.50242181345771e-05
lego,baseline_aabb,102,r_102,820404,752658,487.5646632634653,531.4498749764169,1.0900090080753808,203307,186371,16936,0.08330259164711495,595193,540486,"[820404, 820348, 820360, 820360]","[752658, 752618, 752618, 752602]",6.82620482515164e-05,7.440634367227195e-05
lego,baseline_aabb,103,r_103,830136,770882,481.8487573120549,518.8861589711526,1.0768652011591917,205699,190886,14813,0.07201298985410721,601470,551555,"[830118, 830076, 830104, 830136]","[770850, 770830, 770864, 770882]",7.227970801407286e-05,6.745743209014908e-05
lego,baseline_aabb,104,r_104,841468,780590,475.3597284745231,512.432903316722,1.0779897257202884,208496,193274,15222,0.07300859488911059,607889,556567,"[841444, 841460, 841468, 841444]","[780572, 780550, 780552, 780590]",2.8522058246796616e-05,5.1244865904997145e-05
lego,baseline_aabb,105,r_105,852702,783510,469.0970585268945,510.5231586067823,1.0883102959758013,211221,193924,17297,0.08189053171796365,614591,560855,"[852672, 852628, 852702, 852674]","[783442, 783510, 783486, 783486]",8.678631450187587e-05,8.679214939481621e-05
lego,baseline_aabb,106,r_106,867524,801518,461.08234469593924,499.05304684361425,1.082351238524899,214851,198349,16502,0.07680671721332458,619090,570812,"[867502, 867498, 867524, 867522]","[801518, 801492, 801488, 801516]",2.997078424896961e-05,3.742965564092983e-05
lego,baseline_aabb,107,r_107,879986,823534,454.55268606546014,485.71157960691363,1.0685484752299237,217915,203802,14113,0.06476378404423744,622859,580785,"[879972, 879950, 879942, 879986]","[823514, 823534, 823492, 823502]",5.000213077261815e-05,5.1001171205467326e-05
lego,baseline_aabb,108,r_108,896894,835658,445.9835833442971,478.6647169057198,1.0732787815110967,222048,206739,15309,0.06894455252918288,629960,585740,"[896850, 896882, 896852, 896894]","[835658, 835612, 835644, 835620]",4.9059534302370636e-05,5.504805635484935e-05
lego,baseline_aabb,109,r_109,915052,860496,437.13362737855334,464.8481805842212,1.063400643349882,226562,212923,13639,0.06019985699278785,639213,600292,"[915050, 915042, 915008, 915052]","[860486, 860492, 860496, 860454]",4.8085434703258224e-05,4.880985308234222e-05
lego,baseline_aabb,110,r_110,927684,870342,431.1813074279604,459.5894487454357,1.065884445424902,229656,215321,14335,0.06241944473473369,644846,604204,"[927648, 927684, 927662, 927652]","[870312, 870310, 870342, 870322]",3.880725889777683e-05,3.676802193212508e-05
lego,baseline_aabb,111,r_111,947060,892924,422.3597237767406,447.9664562717544,1.0606277801918191,234430,220896,13534,0.0577315190035405,654009,615798,"[947036, 947022, 947052, 947060]","[892900, 892924, 892888, 892914]",4.0124915196519694e-05,4.031777123360621e-05
lego,baseline_aabb,112,r_112,965804,911834,414.1627079614497,438.6763380176655,1.0591884049070335,239063,225570,13493,0.05644118914261095,661606,623312,"[965746, 965804, 965800, 965788]","[911814, 911834, 911776, 911826]",6.00548051868714e-05,6.36095688532456e-05
lego,baseline_aabb,113,r_113,981022,932472,407.7380527653814,428.96730411208057,1.0520659065366038,242804,230667,12137,0.04998682064545889,667810,632108,"[981022, 980988, 981014, 980990]","[932446, 932472, 932438, 932466]",3.4658388068951844e-05,3.646286605634263e-05
lego,baseline_aabb,114,r_114,998436,949202,400.62657997107476,421.40661313397993,1.0518688329775958,247115,234807,12308,0.04980677012726868,671824,636731,"[998412, 998436, 998432, 998400]","[949202, 949182, 949200, 949168]",3.605697001261994e-05,3.5820090435193025e-05
lego,baseline_aabb,115,r_115,1009800,964552,396.1180431768667,414.7002960960114,1.0469108974943808,249847,238534,11313,0.04527971118324414,676595,643100,"[1009794, 1009800, 1009776, 1009792]","[964540, 964544, 964518, 964552]",2.3767306188758956e-05,3.525001853217886e-05
lego,baseline_aabb,116,r_116,1025154,981884,390.1852794799611,407.3800978526995,1.0440683420852157,253659,242840,10819,0.0426517490016124,684674,653776,"[1025124, 1025120, 1025116, 1025154]","[981840, 981844, 981884, 981842]",3.7068523604601766e-05,4.4813248425807336e-05
lego,baseline_aabb,117,r_117,1037542,990398,385.5265618162927,403.8780369104138,1.0476010654302614,256738,244951,11787,0.0459106170492876,689436,656231,"[1037542, 1037512, 1037542, 1037512]","[990398, 990388, 990368, 990362]",2.8914910166193266e-05,3.634972066249385e-05
lego,baseline_aabb,118,r_118,1043968,999490,383.1535066208926,400.2041040930875,1.044500695354631,258262,247142,11120,0.04305705059203445,688965,657552,"[1043952, 1043968, 1043966, 1043926]","[999474, 999490, 999484, 999444]",4.023169625452487e-05,4.602425478227026e-05
lego,baseline_aabb,119,r_119,1055190,1013856,379.0786493427724,394.5333459584004,1.0407691033046114,261045,250711,10334,0.039587044379321576,697132,668495,"[1055156, 1055190, 1055154, 1055170]","[1013820, 1013834, 1013856, 1013816]",3.411780594076296e-05,3.945428801531615e-05
lego,baseline_aabb,120,r_120,1064852,1028476,375.6390559439246,388.9249724835582,1.0353688369976548,263400,254306,9094,0.03452543659832954,704497,676762,"[1064814, 1064808, 1064852, 1064806]","[1028476, 1028430, 1028430, 1028440]",4.319978963580699e-05,4.472776349514412e-05
lego,baseline_aabb,121,r_121,1069536,1035202,373.99395625766687,386.39801700537674,1.0331664737896564,264549,255964,8585,0.03245145511795546,712146,685002,"[1069508, 1069506, 1069534, 1069536]","[1035174, 1035160, 1035188, 1035202]",2.8049940113377857e-05,4.057261483740525e-05
lego,baseline_aabb,122,r_122,1070492,1040088,373.6599619614159,384.5828429902085,1.0292321418956858,264742,257141,7601,0.028710971436341798,715948,692178,"[1070468, 1070484, 1070492, 1070478]","[1040088, 1040080, 1040074, 1040064]",2.2419838567820712e-05,2.3075225716569887e-05
lego,baseline_aabb,123,r_123,1073542,1039106,372.59837062732527,384.9462903688363,1.0331400261378532,265498,256889,8609,0.03242585631530181,727429,699843,"[1073514, 1073510, 1073542, 1073542]","[1039106, 1039106, 1039074, 1039078]",2.9808286144642845e-05,3.079614778686371e-05
lego,baseline_aabb,124,r_124,1071220,1036938,373.40602303915165,385.7511249467181,1.0330608001635584,264931,256360,8571,0.032351819907825055,735022,705573,"[1071182, 1071210, 1071184, 1071220]","[1036924, 1036898, 1036938, 1036900]",3.547426761974199e-05,3.857596813625032e-05
lego,baseline_aabb,125,r_125,1068024,1034972,374.5234189493869,386.4838855543918,1.0319351634633593,264136,255872,8264,0.03128691280249568,736780,709036,"[1068024, 1068018, 1068020, 1067984]","[1034972, 1034926, 1034966, 1034958]",3.7452780236916925e-05,4.444635542301094e-05
lego,baseline_aabb,126,r_126,1064840,1034394,375.64328913263967,386.69984551341173,1.0294336587412534,263289,255677,7612,0.02891119644193263,727482,700634,"[1064824, 1064804, 1064840, 1064836]","[1034378, 1034394, 1034352, 1034388]",3.3808340517605695e-05,4.060411184305931e-05
lego,baseline_aabb,127,r_127,1058330,1028554,377.9539463116419,388.89547850671914,1.0289493794200402,261712,254269,7443,0.028439658861649446,715029,689291,"[1058326, 1058330, 1058292, 1058284]","[1028520, 1028520, 1028550, 1028554]",4.346560736571962e-05,3.3056694175021586e-05
lego,baseline_aabb,128,r_128,1049332,1016106,381.1948935132065,393.65971660437003,1.032699344359742,259479,251173,8306,0.03201029755779851,696668,668308,"[1049302, 1049324, 1049306, 1049332]","[1016076, 1016106, 1016104, 1016082]",2.859005294877806e-05,2.952488554186038e-05
lego,baseline_aabb,129,r_129,1038844,1004204,385.0433751362091,398.3254398508669,1.034494983091085,256855,248195,8660,0.03371552042981449,681413,654563,"[1038838, 1038806, 1038844, 1038822]","[1004204, 1004186, 1004194, 1004166]",3.657970163477575e-05,3.7841538557291346e-05
lego,baseline_aabb,130,r_130,1031698,994452,387.71035710062444,402.23158081033574,1.0374537936471544,255021,245709,9312,0.036514639970825935,671745,643753,"[1031698, 1031672, 1031660, 1031656]","[994410, 994424, 994452, 994408]",4.071063318120158e-05,4.424674195652054e-05
lego,baseline_aabb,131,r_131,1018590,978596,392.6997123474607,408.748860612551,1.040868754828346,251785,241785,10000,0.039716424727446034,658349,628317,"[1018550, 1018578, 1018590, 1018562]","[978552, 978568, 978596, 978564]",3.927074231520661e-05,4.496356928988217e-05
lego,baseline_aabb,132,r_132,1006702,967940,397.337047110267,413.2487550881253,1.0400458706118147,248835,239145,9690,0.03894146723732594,646400,617655,"[1006666, 1006702, 1006680, 1006672]","[967910, 967940, 967916, 967914]",3.57611157468113e-05,3.099429704934292e-05
lego,baseline_aabb,133,r_133,993642,958074,402.55947313016156,417.50428463772107,1.0371244809899862,245609,236717,8892,0.036203885036786114,637061,611876,"[993600, 993640, 993622, 993642]","[958056, 958072, 958074, 958030]",4.226942531697037e-05,4.592623828619979e-05
lego,baseline_aabb,134,r_134,979578,944276,408.3391011231367,423.604962955746,1.0373852560056593,242096,233271,8825,0.03645248166016787,626856,603386,"[979552, 979564, 979542, 979578]","[944266, 944252, 944242, 944276]",3.6751231931920386e-05,3.600707009411613e-05
lego,baseline_aabb,135,r_135,969636,931916,412.5259375683246,429.22323471214145,1.0404757510333549,239663,230232,9431,0.039351088820552195,620130,594934,"[969630, 969628, 969634, 969636]","[931904, 931910, 931916, 931902]",8.250552787036732e-06,1.5022942178841687e-05
lego,baseline_aabb,136,r_136,956826,919768,418.04884064605267,434.89227718294177,1.0402905950196137,236475,227210,9265,0.03917961729569722,611357,585821,"[956826, 956816, 956806, 956802]","[919760, 919740, 919742, 919768]",2.50832843425436e-05,3.0442972430083093e-05
lego,baseline_aabb,137,r_137,944744,911548,423.395120794628,438.81397359217505,1.0364171716684145,233471,225172,8299,0.035546170616479134,605703,583295,"[944734, 944744, 944738, 944730]","[911548, 911538, 911536, 911540]",1.4818946870370733e-05,1.3164527522364612e-05
lego,baseline_aabb,138,r_138,931078,893940,429.6095493610632,447.4573237577466,1.041544175224288,230056,220771,9285,0.04035973849845255,596550,571786,"[931064, 931042, 931032, 931078]","[893904, 893940, 893922, 893890]",4.9406371703467255e-05,5.593379228874366e-05
lego,baseline_aabb,139,r_139,918700,881682,435.3978447806683,453.67831032050105,1.0419856592286107,227007,217753,9254,0.04076526274520169,592887,568046,"[918690, 918676, 918700, 918676]","[881676, 881660, 881682, 881660]",2.6124283010888927e-05,2.495266083265895e-05
lego,baseline_aabb,140,r_140,911272,871394,438.94687864874595,459.03460432364693,1.045763454878046,225102,215132,9970,0.04429103250970671,588663,562119,"[911240, 911238, 911272, 911232]","[871394, 871352, 871358, 871358]",4.389596436964572e-05,4.820020990043788e-05
lego,baseline_aabb,141,r_141,899500,857886,444.6914952751529,466.2624171509967,1.048507610568304,222173,211769,10404,0.04682837248450532,585566,556710,"[899492, 899488, 899500, 899488]","[857886, 857876, 857872, 857870]",1.3340863509625433e-05,1.8650714089215692e-05
lego,baseline_aabb,142,r_142,892726,839846,448.06581190645284,476.2777937860036,1.0629639243385096,220533,207312,13221,0.059950211532967854,585949,549073,"[892726, 892686, 892720, 892726]","[839834, 839846, 839842, 839800]",4.4807158391624645e-05,5.4772957162189274e-05
lego,baseline_aabb,143,r_143,885330,827404,451.80893000350153,483.4397706561728,1.0700093303875737,218650,204169,14481,0.06622913331808827,587179,546979,"[885330, 885318, 885320, 885302]","[827404, 827398, 827394, 827378]",3.162707164378881e-05,3.142398387224459e-05
lego,baseline_aabb,144,r_144,880562,818758,454.2553505602104,488.54484475266196,1.0754850639627338,217465,202014,15451,0.07105051387579611,587701,542978,"[880540, 880526, 880562, 880562]","[818724, 818758, 818756, 818736]",4.088365477160517e-05,4.152704723762693e-05
lego,baseline_aabb,145,r_145,878170,813506,455.492672261635,491.69889343164033,1.079488043112159,216911,200746,16165,0.07452365255796156,594494,546895,"[878170, 878142, 878134, 878130]","[813482, 813468, 813480, 813506]",4.5550615844326214e-05,4.671265814693344e-05
lego,baseline_aabb,146,r_146,876236,812344,456.4980210810786,492.4022335365313,1.07865140876279,216482,200508,15974,0.07378904481665913,601539,553133,"[876200, 876234, 876236, 876202]","[812344, 812298, 812340, 812306]",4.108566589593001e-05,5.6627790457478686e-05
lego,baseline_aabb,147,r_147,873738,808050,457.80314007173774,495.0188725945177,1.0812919992574717,215909,199486,16423,0.07606445307976972,609060,558579,"[873724, 873698, 873734, 873738]","[808010, 808040, 808050, 808026]",4.578107376074925e-05,4.9503020612439e-05
lego,baseline_aabb,148,r_148,873064,805962,458.1565612601138,496.30131445403134,1.083257027006236,215742,198967,16775,0.07775491095845964,619711,565494,"[873064, 873040, 873050, 872978]","[805962, 805952, 805940, 805878]",9.850715837774746e-05,0.00010422702631608335
lego,baseline_aabb,149,r_149,874922,809780,457.18361179625157,493.9613228284225,1.0804440712292227,216219,199934,16285,0.07531715529162562,621588,569036,"[874816, 874922, 874866, 874860]","[809780, 809730, 809676, 809718]",0.0001211614121476889,0.0001284385088289125
lego,baseline_aabb,150,r_150,876156,803628,456.5397029752692,497.74273668911485,1.0902507130164703,216556,198424,18132,0.08372892000221652,638605,577922,"[876156, 876064, 876100, 876116]","[803590, 803628, 803570, 803536]",0.00010500976476671282,0.00011448752521525522
lego,baseline_aabb,151,r_151,881922,808852,453.5548495218398,494.52804715819457,1.0903379110146232,218020,199753,18267,0.08378589120264196,637994,577681,"[881918, 881844, 881922, 881906]","[808852, 808784, 808846, 808836]",8.844565269773414e-05,8.407210666772168e-05
lego,baseline_aabb,152,r_152,884298,811720,452.336203406544,492.7807618390578,1.0894126053318878,218631,200487,18144,0.08298914609547593,629034,569583,"[884296, 884270, 884298, 884262]","[811684, 811718, 811700, 811720]",4.071101792811452e-05,4.435106082193603e-05
lego,baseline_aabb,153,r_153,896966,819810,445.9477839739745,487.91793220380333,1.0941144899427917,221765,202476,19289,0.08697946023944265,622308,562171,"[896966, 896942, 896952, 896890]","[819796, 819734, 819810, 819786]",8.473277123545397e-05,9.27076300209263e-05
lego,baseline_aabb,154,r_154,905078,825684,441.950859483934,484.4468343821607,1.0961554299223433,223742,203893,19849,0.0887137864147098,616194,556406,"[905052, 904966, 905036, 905078]","[825570, 825684, 825654, 825640]",0.0001237523935591299,0.00013807520738532794
lego,baseline_aabb,155,r_155,912180,838874,438.50994321296236,476.82965498990313,1.0873861867217245,225488,207162,18326,0.08127261761158022,611689,555781,"[912152, 912180, 912156, 912120]","[838848, 838816, 838874, 838854]",6.577851059911067e-05,6.914244296940566e-05
lego,baseline_aabb,156,r_156,922244,847274,433.72469758545463,472.10229512530776,1.0884837726638608,227946,209203,18743,0.08222561483860212,607348,553770,"[922138, 922186, 922244, 922208]","[847214, 847236, 847164, 847274]",0.0001149432765773796,0.00012983609962914088
lego,baseline_aabb,157,r_157,936416,859800,427.16057820455865,465.22447080716444,1.0891090951384044,231402,212248,19154,0.0827737011780365,605707,552308,"[936352, 936340, 936416, 936404]","[859800, 859734, 859786, 859728]",8.116380350670348e-05,8.37441059269891e-05
lego,baseline_aabb,158,r_158,947156,869856,422.31691505939887,459.8462274215502,1.0888652834492145,234042,214717,19325,0.08257064971244478,605910,554709,"[947070, 947098, 947156, 947058]","[869772, 869758, 869856, 869796]",0.0001034742536523508,0.00011267016212431543
lego,baseline_aabb,159,r_159,958256,885904,417.4249887295253,451.51619137062255,1.0816702486951182,236795,218707,18088,0.07638674803099728,604285,558325,"[958230, 958256, 958194, 958200]","[885878, 885904, 885848, 885842]",6.47033040429129e-05,6.998785372087038e-05
lego,baseline_aabb,160,r_160,969422,904978,412.6170027088306,441.9996950202104,1.0712105708647062,239516,223405,16111,0.0672648173817198,604314,564487,"[969414, 969422, 969332, 969418]","[904968, 904978, 904888, 904976]",9.284126773719525e-05,9.945273370701777e-05
lego,baseline_aabb,161,r_161,981572,926886,407.50958666302625,431.552531810816,1.0589997043865158,242517,228845,13672,0.056375429351344444,607896,574800,"[981558, 981518, 981554, 981572]","[926830, 926866, 926886, 926868]",5.501499922826182e-05,6.041888629651108e-05
lego,baseline_aabb,162,r_162,993048,938052,402.8002674593776,426.4155931654109,1.0586278799043123,245390,231641,13749,0.05602917804311504,610487,577037,"[993014, 993048, 993040, 993038]","[938018, 938044, 938042, 938052]",3.423847095016792e-05,3.6245827732109216e-05
lego,baseline_aabb,163,r_163,1004090,955226,398.3706639843042,418.74907090049896,1.051154386501205,248123,235907,12216,0.049233646215788136,615351,584964,"[1004080, 1004090, 1004052, 1004036]","[955190, 955216, 955226, 955170]",5.378140547743696e-05,5.8626434973599786e-05
lego,baseline_aabb,164,r_164,1013736,969946,394.58004845442997,412.3940920422374,1.045146843226324,250520,239573,10947,0.04369711001117675,621216,593688,"[1013736, 1013700, 1013690, 1013724]","[969938, 969912, 969902, 969946]",4.5377757500277446e-05,4.5364355679230705e-05
lego,baseline_aabb,165,r_165,1029134,982348,388.6763045434317,407.18767687214716,1.0476267066253506,254366,242669,11697,0.04598491936815455,627037,598637,"[1029098, 1029114, 1029134, 1029130]","[982308, 982344, 982348, 982324]",3.498137727512562e-05,4.07194723570772e-05
lego,baseline_aabb,166,r_166,1037414,987420,385.57412951820584,405.09610905187253,1.0506309371898483,256395,243897,12498,0.04874510033346984,632771,601796,"[1037414, 1037376, 1037410, 1037370]","[987384, 987378, 987420, 987420]",4.2414033261277675e-05,4.2535931468537845e-05
lego,baseline_aabb,167,r_167,1045368,1000198,382.6403716203289,399.92081567849567,1.0451610581104942,258383,247091,11292,0.04370256557126436,642137,612730,"[1045346, 1045330, 1045368, 1045334]","[1000198, 1000178, 1000166, 1000164]",3.635165249350812e-05,3.399400005898959e-05
lego,baseline_aabb,168,r_168,1057764,1013332,378.15618606796977,394.7373614965283,1.0438474261150343,261493,250384,11109,0.04248297277556187,655086,625483,"[1057734, 1057758, 1057764, 1057762]","[1013296, 1013332, 1013330, 1013316]",2.8361968679877988e-05,3.552683583690616e-05
lego,baseline_aabb,169,r_169,1064914,1021586,375.6171859887277,391.54804392385955,1.0424124841178324,263266,252434,10832,0.041144697758160945,666493,636914,"[1064894, 1064914, 1064868, 1064890]","[1021558, 1021586, 1021568, 1021542]",4.319688907273652e-05,4.307123345734259e-05
lego,baseline_aabb,170,r_170,1072466,1032366,372.97219678759046,387.4594862674672,1.0388428134983136,265177,255152,10025,0.037804937833975046,683586,654216,"[1072458, 1072454, 1072434, 1072466]","[1032334, 1032356, 1032366, 1032356]",2.9838137428866347e-05,3.099714923093167e-05
lego,baseline_aabb,171,r_171,1079576,1038206,370.5158321415074,385.27999260262413,1.0398475832349263,266912,256569,10343,0.038750599448507374,700502,669109,"[1079554, 1079532, 1079576, 1079570]","[1038206, 1038200, 1038160, 1038178]",4.0757421092706456e-05,4.4308052699612594e-05
lego,baseline_aabb,172,r_172,1087016,1045366,367.9798641418342,382.6411036899995,1.0398425049217213,268822,258409,10413,0.03873566895566583,722363,688456,"[1087002, 1087008, 1087016, 1087016]","[1045352, 1045362, 1045366, 1045354]",1.2879360410961991e-05,1.3392534714167436e-05
lego,baseline_aabb,173,r_173,1094640,1057218,365.4169407293722,378.351484745814,1.0353966731553945,270711,261355,9356,0.03456084163554492,749287,715932,"[1094604, 1094630, 1094640, 1094632]","[1057218, 1057180, 1057208, 1057204]",3.288793026662519e-05,3.594391802894904e-05
lego,baseline_aabb,174,r_174,1094614,1056250,365.42562035566874,378.698224852071,1.036320946745562,270744,261154,9590,0.03542091422155246,771881,734183,"[1094614, 1094592, 1094586, 1094582]","[1056250, 1056224, 1056234, 1056226]",2.9234597135831702e-05,2.4615769145742868e-05
lego,baseline_aabb,175,r_175,1101016,1061484,363.30080580118727,376.8309272678627,1.0372422005418829,272361,262478,9883,0.036286399300927814,797335,754156,"[1101016, 1100996, 1100972, 1100992]","[1061440, 1061466, 1061484, 1061458]",3.9963887178313415e-05,4.1452261126634776e-05
lego,baseline_aabb,176,r_176,1101826,1060534,363.03372764846716,377.1684830472196,1.0389351025049645,272553,262229,10324,0.03787887126540526,785042,741347,"[1101812, 1101794, 1101796, 1101826]","[1060502, 1060498, 1060510, 1060534]",2.904319903576579e-05,3.3945899665350005e-05
lego,baseline_aabb,177,r_177,1103464,1058890,362.4948344486091,377.75406321714246,1.0420950240346023,272983,261839,11144,0.040823054915507556,751871,711672,"[1103424, 1103464, 1103430, 1103460]","[1058890, 1058858, 1058880, 1058846]",3.625012404339321e-05,4.155379067372389e-05
lego,baseline_aabb,178,r_178,1104532,1063404,362.14432900088,376.15055049633065,1.0386757996020328,273228,262947,10281,0.03762791514778866,730103,694161,"[1104510, 1104532, 1104526, 1104490]","[1063404, 1063380, 1063404, 1063374]",3.802575701812878e-05,2.8211649436401773e-05
lego,baseline_aabb,179,r_179,1105742,1063542,361.7480388734443,376.10174304352813,1.0396787338910922,273533,262983,10550,0.03856938650912321,708685,673779,"[1105724, 1105742, 1105716, 1105696]","[1063500, 1063510, 1063526, 1063542]",4.1601870998928754e-05,3.9491518491198325e-05
lego,baseline_aabb,180,r_180,1104110,1059256,362.28274356721704,377.62353954096085,1.0423448156064257,273132,261918,11214,0.04105707130618163,688255,654507,"[1104070, 1104098, 1104110, 1104064]","[1059206, 1059256, 1059212, 1059244]",4.1663440014382946e-05,4.7204123374585014e-05
lego,baseline_aabb,181,r_181,1100516,1054232,363.4658651032788,379.4231250806274,1.0439030498030795,272242,260673,11569,0.04249527993476392,676253,642096,"[1100516, 1100496, 1100476, 1100464]","[1054194, 1054226, 1054232, 1054196]",4.725176467167293e-05,3.604588071469496e-05
lego,baseline_aabb,182,r_182,1102120,1059776,362.9368852756506,377.4382511021197,1.0399556132616703,272627,262042,10585,0.038825941671221116,662980,632216,"[1102102, 1102106, 1102114, 1102120]","[1059776, 1059768, 1059762, 1059776]",1.633230061776927e-05,1.3210407347628566e-05
lego,baseline_aabb,183,r_183,1097800,1055310,364.36509382401164,379.03554405814407,1.0402630506675763,271588,260966,10622,0.039110711813482184,652152,622161,"[1097778, 1097790, 1097800, 1097730]","[1055310, 1055304, 1055246, 1055286]",6.376537257879465e-05,6.0647037558047036e-05
lego,baseline_aabb,184,r_184,1096274,1056342,364.87228557824045,378.6652428853534,1.0378021511972448,271147,261165,9982,0.03681397913309017,641597,614208,"[1096266, 1096274, 1096228, 1096264]","[1056340, 1056342, 1056336, 1056302]",4.196092525664579e-05,3.7866954455520525e-05
lego,baseline_aabb,185,r_185,1091928,1049420,366.32451956539256,381.16292809361363,1.0405061843685084,270119,259492,10627,0.03934191967244066,635614,605700,"[1091852, 1091928, 1091928, 1091856]","[1049412, 1049420, 1049350, 1049350]",6.960401725080616e-05,6.670586430311907e-05
lego,baseline_aabb,186,r_186,1087604,1044808,367.78092026141866,382.84546060137365,1.040960635829741,269017,258318,10699,0.03977072080946557,630314,601053,"[1087604, 1087582, 1087490, 1087496]","[1044786, 1044698, 1044696, 1044808]",0.00010482344146392372,0.00010720298790041991
lego,baseline_aabb,187,r_187,1085312,1038060,368.5576129260526,385.3341810685317,1.0455195268096256,268458,256645,11813,0.044003158780889375,625251,592326,"[1085312, 1085252, 1085266, 1085248]","[1038016, 1038060, 1037998, 1037996]",5.897152734873688e-05,6.165599327564323e-05
lego,baseline_aabb,188,r_188,1081314,1034910,369.9203006712204,386.50703925945254,1.044838681624489,267461,255858,11603,0.04338202579067602,621900,588967,"[1081182, 1081078, 1081132, 1081314]","[1034910, 1034668, 1034716, 1034764]",0.00021828073399671562,0.0002338696389371688
lego,baseline_aabb,189,r_189,1074490,1020378,372.2696348965556,392.0115878625372,1.0530313276060441,265795,252267,13528,0.050896367501269774,619520,582809,"[1074414, 1074490, 1074416, 1074310]","[1020306, 1020378, 1020196, 1020302]",0.00016753419908181952,0.00017837969490211414
lego,baseline_aabb,190,r_190,1069940,1014392,373.852739405948,394.32487637915125,1.0547598955827728,264646,250759,13887,0.05247387075565094,619978,582599,"[1069814, 1069940, 1069580, 1069642]","[1014266, 1014392, 1014032, 1014094]",0.00033652911350753076,0.00035496097401291267
lego,baseline_aabb,191,r_191,1066866,1005442,374.9299349684028,397.8349820278047,1.0610915398401897,263936,248580,15356,0.05818077109602328,621564,579344,"[1066866, 1066530, 1066866, 1066604]","[1005108, 1005438, 1005442, 1005182]",0.00031498528428125,0.0003322416112723411
lego,baseline_aabb,192,r_192,1061960,1001562,376.6620211684056,399.3761744155629,1.060303805455878,262736,247637,15099,0.05746833323183728,625970,583322,"[1061736, 1061708, 1061752, 1061960]","[1001314, 1001358, 1001562, 1001338]",0.00023733528977979616,0.00024765501656192924
lego,baseline_aabb,193,r_193,1056862,995444,378.4789310241072,401.8307408553369,1.0616991011046326,261527,246172,15355,0.05871286712270626,629838,585572,"[1056822, 1056862, 1056852, 1056826]","[995444, 995400, 995406, 995432]",3.78486630669434e-05,4.420242500531183e-05
lego,baseline_aabb,194,r_194,1055466,997646,378.9795218415373,400.9438217564146,1.0579564294348898,261203,246748,14455,0.05534009946286988,636569,592731,"[1055466, 1055458, 1055442, 1055452]","[997634, 997636, 997646, 997622]",2.2739019067141217e-05,2.4056906612592086e-05
lego,baseline_aabb,195,r_195,1052102,986972,380.1912742300651,405.2799876794884,1.0659897139939127,260337,244055,16282,0.06254201285257185,647042,595322,"[1052060, 1052048, 1052102, 1052052]","[986926, 986972, 986940, 986912]",5.132760270154282e-05,6.079412323475397e-05
lego,baseline_aabb,196,r_196,1050020,987190,380.9451248547647,405.1904901791955,1.0636452962448972,259876,244170,15706,0.060436515876802786,656332,605124,"[1050020, 1050016, 1050008, 1050002]","[987190, 987190, 987186, 987184]",1.7142669389811447e-05,6.077872744539411e-06
lego,baseline_aabb,197,r_197,1049026,985964,381.30608774234383,405.6943255534685,1.063959738895132,259647,243881,15766,0.06072090183980558,672190,619738,"[1049026, 1049024, 1049022, 1049010]","[985950, 985964, 985954, 985958]",1.525232347699592e-05,1.4199409405993064e-05
lego,baseline_aabb,198,r_198,1044788,988704,382.8527892739963,404.5700229795773,1.0567247629219665,258629,244609,14020,0.05420892475321793,689732,641932,"[1044788, 1044780, 1044742, 1044764]","[988666, 988702, 988682, 988704]",4.4028892524994774e-05,3.843475472810698e-05
lego,baseline_aabb,199,r_199,1045092,979960,382.74142372154796,408.17992571125353,1.0664639373035634,258694,242412,16282,0.06293922549421324,710560,656357,"[1045058, 1045080, 1045064, 1045092]","[979938, 979960, 979934, 979950]",3.2533596919259744e-05,2.653208775385978e-05
