scene,camera,profile,delta_psnr_vs_standard,delta_ssim_vs_standard,delta_lpips_vs_standard,guard_risky_gaussians,guard_repaired_gaussians,guard_dropped_gaussians,guard_quantized_non_psd_before,guard_final_non_psd,guard_raw_kvp,guard_final_kvp
hotdog,100,eigen_floor,-0.0007400512695312,6.443262100219727e-05,-0.0001425221562385,0,0,0,0,0,64031,64032
hotdog,100,integer_pd,-0.0007400512695312,6.443262100219727e-05,-0.0001425221562385,0,0,0,0,0,64031,64032
hotdog,100,opacity_prune,-0.0007400512695312,6.443262100219727e-05,-0.0001425221562385,0,0,0,0,0,64031,64032
hotdog,100,no_guard,-0.0007400512695312,6.443262100219727e-05,-0.0001425221562385,0,0,0,0,0,64031,64031
hotdog,101,wide_control,0.0032577514648437,0.0001006722450256,-0.0001505054533481,0,0,0,0,0,64088,64088
hotdog,101,eigen_floor,0.0013580322265625,8.416175842285156e-05,-0.0001081265509128,0,0,0,0,0,64088,64084
hotdog,101,integer_pd,0.0013580322265625,8.416175842285156e-05,-0.0001081265509128,0,0,0,0,0,64088,64084
hotdog,101,opacity_prune,0.0013580322265625,8.416175842285156e-05,-0.0001081265509128,0,0,0,0,0,64088,64084
hotdog,101,no_guard,0.0013580322265625,8.416175842285156e-05,-0.0001081265509128,0,0,0,0,0,64088,64088
hotdog,102,wide_control,0.0042762756347656,0.0001034140586853,-0.0001621916890144,0,0,0,0,0,64548,64548
hotdog,102,eigen_floor,-0.0095405578613281,6.204843521118164e-05,-0.0001230649650096,0,0,0,0,0,64548,64552
hotdog,102,integer_pd,-0.0095405578613281,6.204843521118164e-05,-0.0001230649650096,0,0,0,0,0,64548,64552
hotdog,102,opacity_prune,-0.0095405578613281,6.204843521118164e-05,-0.0001230649650096,0,0,0,0,0,64548,64552
hotdog,102,no_guard,-0.0095405578613281,6.204843521118164e-05,-0.0001230649650096,0,0,0,0,0,64548,64548
hotdog,103,wide_control,0.0050430297851562,0.0001063346862792,-0.0001486539840698,0,0,0,0,0,65154,65154
hotdog,103,eigen_floor,-0.00701904296875,6.961822509765625e-05,-0.0001238323748111,0,0,0,0,0,65154,65158
hotdog,103,integer_pd,-0.00701904296875,6.961822509765625e-05,-0.0001238323748111,0,0,0,0,0,65154,65158
hotdog,103,opacity_prune,-0.00701904296875,6.961822509765625e-05,-0.0001238323748111,0,0,0,0,0,65154,65158
hotdog,103,no_guard,-0.00701904296875,6.961822509765625e-05,-0.0001238323748111,0,0,0,0,0,65154,65154
hotdog,104,wide_control,0.0043716430664062,9.870529174804688e-05,-0.0001602247357368,0,0,0,0,0,65838,65838
hotdog,104,eigen_floor,0.0001182556152343,8.660554885864258e-05,-0.0001832470297813,0,0,0,0,0,65838,65842
hotdog,104,integer_pd,0.0001182556152343,8.660554885864258e-05,-0.0001832470297813,0,0,0,0,0,65838,65842
hotdog,104,opacity_prune,0.0001182556152343,8.660554885864258e-05,-0.0001832470297813,0,0,0,0,0,65838,65842
hotdog,104,no_guard,0.0001182556152343,8.660554885864258e-05,-0.0001832470297813,0,0,0,0,0,65838,65838
hotdog,105,wide_control,0.0048713684082031,0.0001034140586853,-0.0002034902572631,0,0,0,0,0,66539,66539
hotdog,105,eigen_floor,-0.0136947631835937,6.574392318725586e-05,-0.0001179501414299,0,0,0,0,0,66539,66545
hotdog,105,integer_pd,-0.0136947631835937,6.574392318725586e-05,-0.0001179501414299,0,0,0,0,0,66539,66545
hotdog,105,opacity_prune,-0.0136947631835937,6.574392318725586e-05,-0.0001179501414299,0,0,0,0,0,66539,66545
hotdog,105,no_guard,-0.0136947631835937,6.574392318725586e-05,-0.0001179501414299,0,0,0,0,0,66539,66539
hotdog,106,wide_control,0.0002403259277343,9.071826934814452e-05,-0.0001743473112583,0,0,0,0,0,67353,67353
hotdog,106,eigen_floor,-0.0029258728027343,8.380413055419922e-05,-0.0001397766172885,0,0,0,0,0,67353,67344
hotdog,106,integer_pd,-0.0029258728027343,8.380413055419922e-05,-0.0001397766172885,0,0,0,0,0,67353,67344
hotdog,106,opacity_prune,-0.0029258728027343,8.380413055419922e-05,-0.0001397766172885,0,0,0,0,0,67353,67344
hotdog,106,no_guard,-0.0029258728027343,8.380413055419922e-05,-0.0001397766172885,0,0,0,0,0,67353,67353
hotdog,107,wide_control,-0.0005378723144531,8.511543273925781e-05,-0.0001759268343448,0,0,0,0,0,67873,67873
hotdog,107,eigen_floor,0.0096664428710937,0.0001264214515686,-0.0001262463629245,0,0,0,0,0,67873,67877
hotdog,107,integer_pd,0.0096664428710937,0.0001264214515686,-0.0001262463629245,0,0,0,0,0,67873,67877
hotdog,107,opacity_prune,0.0096664428710937,0.0001264214515686,-0.0001262463629245,0,0,0,0,0,67873,67877
hotdog,107,no_guard,0.0096664428710937,0.0001264214515686,-0.0001262463629245,0,0,0,0,0,67873,67873
hotdog,108,wide_control,-0.0014152526855468,7.915496826171875e-05,-0.0001777745783329,0,0,0,0,0,68765,68765
hotdog,108,eigen_floor,-0.0112266540527343,4.112720489501953e-05,-0.0001823268830776,0,0,0,0,0,68765,68771
hotdog,108,integer_pd,-0.0112266540527343,4.112720489501953e-05,-0.0001823268830776,0,0,0,0,0,68765,68771
hotdog,108,opacity_prune,-0.0112266540527343,4.112720489501953e-05,-0.0001823268830776,0,0,0,0,0,68765,68771
hotdog,108,no_guard,-0.0112266540527343,4.112720489501953e-05,-0.0001823268830776,0,0,0,0,0,68765,68765
hotdog,109,wide_control,-0.0017013549804687,7.617473602294922e-05,-0.0002241618931293,0,0,0,0,0,69447,69447
hotdog,109,eigen_floor,-0.0025901794433593,7.903575897216797e-05,-0.000232346355915,0,0,0,0,0,69447,69446
hotdog,109,integer_pd,-0.0025901794433593,7.903575897216797e-05,-0.000232346355915,0,0,0,0,0,69447,69446
hotdog,109,opacity_prune,-0.0025901794433593,7.903575897216797e-05,-0.000232346355915,0,0,0,0,0,69447,69446
hotdog,109,no_guard,-0.0025901794433593,7.903575897216797e-05,-0.000232346355915,0,0,0,0,0,69447,69447
hotdog,110,wide_control,-0.0033912658691406,6.29425048828125e-05,-0.000188834965229,0,0,0,0,0,70191,70191
hotdog,110,eigen_floor,-0.0059356689453125,3.3795833587646484e-05,-0.0001600384712219,0,0,0,0,0,70191,70193
hotdog,110,integer_pd,-0.0059356689453125,3.3795833587646484e-05,-0.0001600384712219,0,0,0,0,0,70191,70193
hotdog,110,opacity_prune,-0.0059356689453125,3.3795833587646484e-05,-0.0001600384712219,0,0,0,0,0,70191,70193
hotdog,110,no_guard,-0.0059356689453125,3.3795833587646484e-05,-0.0001600384712219,0,0,0,0,0,70191,70191
hotdog,111,wide_control,-0.0003089904785156,6.461143493652344e-05,-0.0001941844820976,0,0,0,0,0,71239,71239
hotdog,111,eigen_floor,-0.0076942443847656,-1.3113021850585938e-06,-0.0001484602689743,0,0,0,0,0,71239,71244
hotdog,111,integer_pd,-0.0076942443847656,-1.3113021850585938e-06,-0.0001484602689743,0,0,0,0,0,71239,71244
hotdog,111,opacity_prune,-0.0076942443847656,-1.3113021850585938e-06,-0.0001484602689743,0,0,0,0,0,71239,71244
hotdog,111,no_guard,-0.0076942443847656,-1.3113021850585938e-06,-0.0001484602689743,0,0,0,0,0,71239,71239
hotdog,112,wide_control,-0.0004043579101562,5.823373794555664e-05,-0.0001890584826469,0,0,0,0,0,71986,71986
hotdog,112,eigen_floor,0.0015678405761718,1.9788742065429688e-05,-0.0001984573900699,0,0,0,0,0,71986,71983
hotdog,112,integer_pd,0.0015678405761718,1.9788742065429688e-05,-0.0001984573900699,0,0,0,0,0,71986,71983
hotdog,112,opacity_prune,0.0015678405761718,1.9788742065429688e-05,-0.0001984573900699,0,0,0,0,0,71986,71983
hotdog,112,no_guard,0.0015678405761718,1.9788742065429688e-05,-0.0001984573900699,0,0,0,0,0,71986,71986
hotdog,113,wide_control,0.0018310546875,6.598234176635742e-05,-0.000178474932909,0,0,0,0,0,72985,72985
hotdog,113,eigen_floor,0.0089035034179687,5.5849552154541016e-05,-9.887292981147766e-05,0,0,0,0,0,72985,72981
hotdog,113,integer_pd,0.0089035034179687,5.5849552154541016e-05,-9.887292981147766e-05,0,0,0,0,0,72985,72981
hotdog,113,opacity_prune,0.0089035034179687,5.5849552154541016e-05,-9.887292981147766e-05,0,0,0,0,0,72985,72981
hotdog,113,no_guard,0.0089035034179687,5.5849552154541016e-05,-9.887292981147766e-05,0,0,0,0,0,72985,72985
hotdog,114,wide_control,0.0027351379394531,6.29425048828125e-05,-0.0001778677105903,0,0,0,0,0,73679,73679
hotdog,114,eigen_floor,-0.0019035339355468,1.6689300537109375e-06,-0.0001913979649543,0,0,0,0,0,73679,73678
hotdog,114,integer_pd,-0.0019035339355468,1.6689300537109375e-06,-0.0001913979649543,0,0,0,0,0,73679,73678
hotdog,114,opacity_prune,-0.0019035339355468,1.6689300537109375e-06,-0.0001913979649543,0,0,0,0,0,73679,73678
hotdog,114,no_guard,-0.0019035339355468,1.6689300537109375e-06,-0.0001913979649543,0,0,0,0,0,73679,73679
hotdog,115,wide_control,0.0023384094238281,7.2479248046875e-05,-0.0001454129815101,0,0,0,0,0,74512,74512
hotdog,115,eigen_floor,0.0034217834472656,4.404783248901367e-05,-7.408112287521362e-05,0,0,0,0,0,74512,74515
hotdog,115,integer_pd,0.0034217834472656,4.404783248901367e-05,-7.408112287521362e-05,0,0,0,0,0,74512,74515
hotdog,115,opacity_prune,0.0034217834472656,4.404783248901367e-05,-7.408112287521362e-05,0,0,0,0,0,74512,74515
hotdog,115,no_guard,0.0034217834472656,4.404783248901367e-05,-7.408112287521362e-05,0,0,0,0,0,74512,74512
hotdog,116,wide_control,0.0003929138183593,6.699562072753906e-05,-0.0001797154545783,0,0,0,0,0,74920,74920
hotdog,116,eigen_floor,-0.0060157775878906,5.227327346801758e-05,-0.000166367739439,0,0,0,0,0,74920,74916
hotdog,116,integer_pd,-0.0060157775878906,5.227327346801758e-05,-0.000166367739439,0,0,0,0,0,74920,74916
hotdog,116,opacity_prune,-0.0060157775878906,5.227327346801758e-05,-0.000166367739439,0,0,0,0,0,74920,74916
hotdog,116,no_guard,-0.0060157775878906,5.227327346801758e-05,-0.000166367739439,0,0,0,0,0,74920,74920
hotdog,117,wide_control,-0.0013427734375,7.11679458618164e-05,-0.0001936852931976,0,0,0,0,0,76022,76022
hotdog,117,eigen_floor,-0.0030040740966796,5.257129669189453e-05,-0.0001408159732818,0,0,0,0,0,76022,76015
hotdog,117,integer_pd,-0.0030040740966796,5.257129669189453e-05,-0.0001408159732818,0,0,0,0,0,76022,76015
hotdog,117,opacity_prune,-0.0030040740966796,5.257129669189453e-05,-0.0001408159732818,0,0,0,0,0,76022,76015
hotdog,117,no_guard,-0.0030040740966796,5.257129669189453e-05,-0.0001408159732818,0,0,0,0,0,76022,76022
hotdog,118,wide_control,-0.0010433197021484,7.12275505065918e-05,-0.0001950524747371,0,0,0,0,0,76587,76587
hotdog,118,eigen_floor,-0.0053825378417968,3.0994415283203125e-05,-0.000204537063837,0,0,0,0,0,76587,76587
hotdog,118,integer_pd,-0.0053825378417968,3.0994415283203125e-05,-0.000204537063837,0,0,0,0,0,76587,76587
hotdog,118,opacity_prune,-0.0053825378417968,3.0994415283203125e-05,-0.000204537063837,0,0,0,0,0,76587,76587
hotdog,118,no_guard,-0.0053825378417968,3.0994415283203125e-05,-0.000204537063837,0,0,0,0,0,76587,76587
hotdog,119,wide_control,-0.0014839172363281,7.212162017822266e-05,-0.0002042241394519,0,0,0,0,0,77541,77541
hotdog,119,eigen_floor,-0.01123046875,2.396106719970703e-05,-0.0002918653190135,0,0,0,0,0,77541,77536
hotdog,119,integer_pd,-0.01123046875,2.396106719970703e-05,-0.0002918653190135,0,0,0,0,0,77541,77536
hotdog,119,opacity_prune,-0.01123046875,2.396106719970703e-05,-0.0002918653190135,0,0,0,0,0,77541,77536
hotdog,119,no_guard,-0.01123046875,2.396106719970703e-05,-0.0002918653190135,0,0,0,0,0,77541,77541
hotdog,120,wide_control,-0.00018310546875,7.522106170654297e-05,-0.0002689361572265,0,0,0,0,0,78410,78410
hotdog,120,eigen_floor,-0.000274658203125,7.522106170654297e-05,-0.0002443306148052,0,0,0,0,0,78410,78410
hotdog,120,integer_pd,-0.000274658203125,7.522106170654297e-05,-0.0002443306148052,0,0,0,0,0,78410,78410
hotdog,120,opacity_prune,-0.000274658203125,7.522106170654297e-05,-0.0002443306148052,0,0,0,0,0,78410,78410
hotdog,120,no_guard,-0.000274658203125,7.522106170654297e-05,-0.0002443306148052,0,0,0,0,0,78410,78410
hotdog,121,wide_control,0.0007228851318359,7.855892181396484e-05,-0.0002131573855876,0,0,0,0,0,79166,79166
hotdog,121,eigen_floor,-0.0119075775146484,5.1021575927734375e-05,-0.0002210959792137,0,0,0,0,0,79166,79167
hotdog,121,integer_pd,-0.0119075775146484,5.1021575927734375e-05,-0.0002210959792137,0,0,0,0,0,79166,79167
hotdog,121,opacity_prune,-0.0119075775146484,5.1021575927734375e-05,-0.0002210959792137,0,0,0,0,0,79166,79167
hotdog,121,no_guard,-0.0119075775146484,5.1021575927734375e-05,-0.0002210959792137,0,0,0,0,0,79166,79166
hotdog,122,wide_control,0.0025062561035156,8.106231689453125e-05,-0.0002708509564399,0,0,0,0,0,79216,79216
hotdog,122,eigen_floor,-0.0010566711425781,9.97781753540039e-05,-0.0002460218966007,0,0,0,0,0,79216,79216
hotdog,122,integer_pd,-0.0010566711425781,9.97781753540039e-05,-0.0002460218966007,0,0,0,0,0,79216,79216
hotdog,122,opacity_prune,-0.0010566711425781,9.97781753540039e-05,-0.0002460218966007,0,0,0,0,0,79216,79216
hotdog,122,no_guard,-0.0010566711425781,9.97781753540039e-05,-0.0002460218966007,0,0,0,0,0,79216,79216
hotdog,123,wide_control,0.0027122497558593,8.177757263183594e-05,-0.0002107881009578,0,0,0,0,0,79769,79769
hotdog,123,eigen_floor,-0.0008926391601562,4.690885543823242e-05,-0.0001905970275402,0,0,0,0,0,79769,79769
hotdog,123,integer_pd,-0.0008926391601562,4.690885543823242e-05,-0.0001905970275402,0,0,0,0,0,79769,79769
hotdog,123,opacity_prune,-0.0008926391601562,4.690885543823242e-05,-0.0001905970275402,0,0,0,0,0,79769,79769
hotdog,123,no_guard,-0.000894546508789,4.684925079345703e-05,-0.0001904629170894,0,0,0,0,0,79769,79769
hotdog,124,wide_control,0.00238037109375,7.528066635131836e-05,-0.0001944191753864,0,0,0,0,0,80290,80290
hotdog,124,eigen_floor,0.0036582946777343,7.295608520507812e-05,-8.906051516532898e-05,0,0,0,0,0,80290,80293
hotdog,124,integer_pd,0.0036582946777343,7.295608520507812e-05,-8.906051516532898e-05,0,0,0,0,0,80290,80293
hotdog,124,opacity_prune,0.0036582946777343,7.295608520507812e-05,-8.906051516532898e-05,0,0,0,0,0,80290,80293
hotdog,124,no_guard,0.0036582946777343,7.295608520507812e-05,-8.906051516532898e-05,0,0,0,0,0,80290,80290
hotdog,125,wide_control,0.0030708312988281,5.990266799926758e-05,-0.0002417340874671,0,0,0,0,0,81114,81114
hotdog,125,eigen_floor,0.004730224609375,5.716085433959961e-05,-8.99285078048706e-05,0,0,0,0,0,81114,81111
hotdog,125,integer_pd,0.004730224609375,5.716085433959961e-05,-8.99285078048706e-05,0,0,0,0,0,81114,81111
hotdog,125,opacity_prune,0.004730224609375,5.716085433959961e-05,-8.99285078048706e-05,0,0,0,0,0,81114,81111
hotdog,125,no_guard,0.004730224609375,5.716085433959961e-05,-8.99285078048706e-05,0,0,0,0,0,81114,81114
hotdog,126,wide_control,0.0014839172363281,5.185604095458984e-05,-0.000269316136837,0,0,0,0,0,81637,81637
hotdog,126,eigen_floor,-0.0078086853027343,2.86102294921875e-05,-0.0001415163278579,0,0,0,0,0,81637,81636
hotdog,126,integer_pd,-0.0078086853027343,2.86102294921875e-05,-0.0001415163278579,0,0,0,0,0,81637,81636
hotdog,126,opacity_prune,-0.0078086853027343,2.86102294921875e-05,-0.0001415163278579,0,0,0,0,0,81637,81636
hotdog,126,no_guard,-0.0078086853027343,2.86102294921875e-05,-0.0001415163278579,0,0,0,0,0,81637,81637
hotdog,127,wide_control,-0.0025081634521484,3.3736228942871094e-05,-0.0001871213316917,0,0,0,0,0,81893,81893
hotdog,127,eigen_floor,-0.0187625885009765,-2.0325183868408203e-05,-0.0001589953899383,0,0,0,0,0,81893,81894
hotdog,127,integer_pd,-0.0187625885009765,-2.0325183868408203e-05,-0.0001589953899383,0,0,0,0,0,81893,81894
hotdog,127,opacity_prune,-0.0187625885009765,-2.0325183868408203e-05,-0.0001589953899383,0,0,0,0,0,81893,81894
hotdog,127,no_guard,-0.0187625885009765,-2.0325183868408203e-05,-0.0001589953899383,0,0,0,0,0,81893,81893
hotdog,128,wide_control,-0.0030441284179687,2.8431415557861328e-05,-0.0001957565546035,0,0,0,0,0,82648,82648
hotdog,128,eigen_floor,-0.0181388854980468,-2.1219253540039062e-05,-0.0001021511852741,0,0,0,0,0,82648,82651
hotdog,128,integer_pd,-0.0181388854980468,-2.1219253540039062e-05,-0.0001021511852741,0,0,0,0,0,82648,82651
hotdog,128,opacity_prune,-0.0181388854980468,-2.1219253540039062e-05,-0.0001021511852741,0,0,0,0,0,82648,82651
hotdog,128,no_guard,-0.0181388854980468,-2.1219253540039062e-05,-0.0001021511852741,0,0,0,0,0,82648,82648
hotdog,129,wide_control,-0.003936767578125,2.1457672119140625e-05,-0.0002542585134506,0,0,0,0,0,83913,83913
hotdog,129,eigen_floor,-0.0177955627441406,-2.491474151611328e-05,-0.0001832768321037,0,0,0,0,0,83913,83910
hotdog,129,integer_pd,-0.0177955627441406,-2.491474151611328e-05,-0.0001832768321037,0,0,0,0,0,83913,83910
hotdog,129,opacity_prune,-0.0177955627441406,-2.491474151611328e-05,-0.0001832768321037,0,0,0,0,0,83913,83910
hotdog,129,no_guard,-0.0177955627441406,-2.491474151611328e-05,-0.0001832768321037,0,0,0,0,0,83913,83913
hotdog,130,wide_control,-0.0041885375976562,1.0609626770019531e-05,-0.0002509094774723,0,0,0,0,0,84859,84859
hotdog,130,eigen_floor,-0.028961181640625,-2.8789043426513672e-05,-0.0001753456890583,0,0,0,0,0,84859,84866
hotdog,130,integer_pd,-0.028961181640625,-2.8789043426513672e-05,-0.0001753456890583,0,0,0,0,0,84859,84866
hotdog,130,opacity_prune,-0.028961181640625,-2.8789043426513672e-05,-0.0001753456890583,0,0,0,0,0,84859,84866
hotdog,130,no_guard,-0.028961181640625,-2.8789043426513672e-05,-0.0001753456890583,0,0,0,0,0,84859,84859
hotdog,131,wide_control,-0.0046424865722656,-4.529953002929688e-06,-0.0002367570996284,0,0,0,0,0,85067,85067
hotdog,131,eigen_floor,-0.0275840759277343,-4.2378902435302734e-05,-0.0001801773905754,0,0,0,0,0,85067,85063
hotdog,131,integer_pd,-0.0275840759277343,-4.2378902435302734e-05,-0.0001801773905754,0,0,0,0,0,85067,85063
hotdog,131,opacity_prune,-0.0275840759277343,-4.2378902435302734e-05,-0.0001801773905754,0,0,0,0,0,85067,85063
hotdog,131,no_guard,-0.0275840759277343,-4.2378902435302734e-05,-0.0001801773905754,0,0,0,0,0,85067,85067
hotdog,132,wide_control,-0.007904052734375,-7.033348083496094e-06,-0.0002161152660846,0,0,0,0,0,85723,85723
hotdog,132,eigen_floor,-0.0241432189941406,-4.655122756958008e-05,-0.0002821125090122,0,0,0,0,0,85723,85717
hotdog,132,integer_pd,-0.0241432189941406,-4.655122756958008e-05,-0.0002821125090122,0,0,0,0,0,85723,85717
hotdog,132,opacity_prune,-0.0241432189941406,-4.655122756958008e-05,-0.0002821125090122,0,0,0,0,0,85723,85717
hotdog,132,no_guard,-0.0241432189941406,-4.655122756958008e-05,-0.0002821125090122,0,0,0,0,0,85723,85723
hotdog,133,wide_control,-0.0103302001953125,-1.609325408935547e-05,-0.0001902133226394,0,0,0,0,0,86321,86321
hotdog,133,eigen_floor,-0.0405387878417968,-7.873773574829102e-05,-0.0001595355570316,0,0,0,0,0,86321,86329
hotdog,133,integer_pd,-0.0405387878417968,-7.873773574829102e-05,-0.0001595355570316,0,0,0,0,0,86321,86329
hotdog,133,opacity_prune,-0.0405387878417968,-7.873773574829102e-05,-0.0001595355570316,0,0,0,0,0,86321,86329
hotdog,133,no_guard,-0.0405387878417968,-7.873773574829102e-05,-0.0001595355570316,0,0,0,0,0,86321,86321
hotdog,134,wide_control,-0.0099029541015625,-1.996755599975586e-05,-0.0001549422740936,0,0,0,0,0,86252,86252
hotdog,134,eigen_floor,-0.0323829650878906,-5.173683166503906e-05,-9.867548942565918e-05,0,0,0,0,0,86252,86245
hotdog,134,integer_pd,-0.0323829650878906,-5.173683166503906e-05,-9.867548942565918e-05,0,0,0,0,0,86252,86245
hotdog,134,opacity_prune,-0.0323829650878906,-5.173683166503906e-05,-9.867548942565918e-05,0,0,0,0,0,86252,86245
hotdog,134,no_guard,-0.0323829650878906,-5.173683166503906e-05,-9.867548942565918e-05,0,0,0,0,0,86252,86252
hotdog,135,wide_control,-0.0074272155761718,-1.239776611328125e-05,-0.0001848004758358,0,0,0,0,0,86610,86610
hotdog,135,eigen_floor,-0.0254173278808593,-3.987550735473633e-05,-0.0001042895019054,0,0,0,0,0,86610,86601
hotdog,135,integer_pd,-0.0254173278808593,-3.987550735473633e-05,-0.0001042895019054,0,0,0,0,0,86610,86601
hotdog,135,opacity_prune,-0.0254173278808593,-3.987550735473633e-05,-0.0001042895019054,0,0,0,0,0,86610,86601
hotdog,135,no_guard,-0.0254173278808593,-3.987550735473633e-05,-0.0001042895019054,0,0,0,0,0,86610,86610
hotdog,136,wide_control,-0.0066986083984375,-1.2159347534179688e-05,-0.0002506785094738,0,0,0,0,0,87691,87691
hotdog,136,eigen_floor,-0.021148681640625,-3.0994415283203125e-05,-0.0002402402460575,0,0,0,0,0,87691,87686
hotdog,136,integer_pd,-0.021148681640625,-3.0994415283203125e-05,-0.0002402402460575,0,0,0,0,0,87691,87686
hotdog,136,opacity_prune,-0.021148681640625,-3.0994415283203125e-05,-0.0002402402460575,0,0,0,0,0,87691,87686
hotdog,136,no_guard,-0.021148681640625,-3.0994415283203125e-05,-0.0002402402460575,0,0,0,0,0,87691,87691
hotdog,137,wide_control,-0.0032119750976562,-6.258487701416016e-06,-0.0001932866871356,0,0,0,0,0,88530,88530
hotdog,137,eigen_floor,-0.0261383056640625,-4.0650367736816406e-05,-0.0001455917954444,0,0,0,0,0,88530,88534
hotdog,137,integer_pd,-0.0261383056640625,-4.0650367736816406e-05,-0.0001455917954444,0,0,0,0,0,88530,88534
hotdog,137,opacity_prune,-0.0261383056640625,-4.0650367736816406e-05,-0.0001455917954444,0,0,0,0,0,88530,88534
hotdog,137,no_guard,-0.0261383056640625,-4.0650367736816406e-05,-0.0001455917954444,0,0,0,0,0,88530,88530
hotdog,138,wide_control,0.0020980834960937,3.2782554626464844e-06,-0.000201441347599,0,0,0,0,0,88905,88905
hotdog,138,eigen_floor,-0.019134521484375,-3.838539123535156e-05,-0.0001147054135799,0,0,0,0,0,88905,88913
hotdog,138,integer_pd,-0.019134521484375,-3.838539123535156e-05,-0.0001147054135799,0,0,0,0,0,88905,88913
hotdog,138,opacity_prune,-0.019134521484375,-3.838539123535156e-05,-0.0001147054135799,0,0,0,0,0,88905,88913
hotdog,138,no_guard,-0.019134521484375,-3.838539123535156e-05,-0.0001147054135799,0,0,0,0,0,88905,88905
